month_number,part_of_week,start_station,dest_station,2017,2018,diff_2017_to_2018,diff_pct_2017_to_2018,categorical_from_station,categorical_dest_station,from_station_full,to_station_full
1,weekday,CC,DC,767.0,729.4285714285713,-37.57142857142867,0.9510150866083068,CC,DC,Civic Center,Daly City
1,weekday,CC,ED,643.9,636.1428571428571,-7.757142857142867,0.9879528764448783,CC,ED,Civic Center,Dublin/Pleasanton
1,weekday,CC,EM,593.15,577.5714285714286,-15.578571428571422,0.9737358654158789,CC,EM,Civic Center,Embarcadero
1,weekday,CC,EN,819.4,799.5238095238095,-19.87619047619046,0.9757429942931529,CC,EN,Civic Center,El Cerrito Del Norte
1,weekday,CC,EP,450.95,431.4285714285714,-19.5214285714286,0.9567104366971314,CC,EP,Civic Center,El Cerrito Plaza
1,weekday,CC,FM,517.85,374.80952380952385,-143.04047619047617,0.723780098116296,CC,FM,Civic Center,Fremont
1,weekday,CC,FV,872.65,820.5238095238095,-52.12619047619046,0.9402667845342457,CC,FV,Civic Center,Fruitvale
1,weekday,CC,GP,706.8,652.7619047619047,-54.03809523809525,0.9235454226965263,CC,GP,Civic Center,Glen Park
1,weekday,CC,HY,319.15,309.8095238095238,-9.340476190476181,0.9707332721589341,CC,HY,Civic Center,Hayward
1,weekday,CC,LF,292.95,254.0,-38.94999999999999,0.867042157364738,CC,LF,Civic Center,Lafayette
1,weekday,CC,LM,632.7,624.8095238095239,-7.890476190476193,0.9875288822657243,CC,LM,Civic Center,Lake Merritt
1,weekday,CC,MA,946.75,885.9047619047618,-60.84523809523819,0.9357325185157241,CC,MA,Civic Center,MacArthur
1,weekday,CC,MB,564.55,522.8095238095239,-41.7404761904761,0.9260641640413141,CC,MB,Civic Center,Millbrae
1,weekday,CC,MT,542.75,546.047619047619,3.297619047619037,1.0060757605667785,CC,MT,Civic Center,Montgomery Street
1,weekday,CC,NB,523.4,485.4761904761905,-37.923809523809496,0.9275433520752588,CC,NB,Civic Center,North Berkeley
